"dyad";"id";"obsno";"sent";"start";"end";"PA1_time";"PA2_time";"PA3_time";"NA1_time";"NA2_time";"NA3_time";"contact_time";"location_time"
6;11;16;2019-05-31 10:00:02;2019-05-31 10:00:08;2019-05-31 10:03:16;2019-05-31 10:00:25;2019-05-31 10:01:05;2019-05-31 10:01:28;2019-05-31 10:01:51;2019-05-31 10:02:28;2019-05-31 10:02:46;2019-05-31 10:03:19;2019-05-31 10:03:16
6;11;17;2019-05-31 11:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;18;2019-05-31 12:00:11;2019-05-31 12:00:15;2019-05-31 12:02:29;2019-05-31 12:00:41;2019-05-31 12:00:59;2019-05-31 12:01:09;2019-05-31 12:01:38;2019-05-31 12:01:40;2019-05-31 12:02:04;2019-05-31 12:02:27;2019-05-31 12:02:29
6;11;19;2019-05-31 13:00:17;2019-05-31 13:00:20;2019-05-31 13:02:02;2019-05-31 13:00:36;2019-05-31 13:00:55;2019-05-31 13:01:11;2019-05-31 13:01:13;2019-05-31 13:01:25;2019-05-31 13:01:53;2019-05-31 13:02:09;2019-05-31 13:02:02
6;11;20;2019-05-31 14:00:10;2019-05-31 14:00:48;2019-05-31 14:02:53;2019-05-31 14:01:10;2019-05-31 14:01:21;2019-05-31 14:01:27;2019-05-31 14:01:59;2019-05-31 14:02:07;2019-05-31 14:02:37;2019-05-31 14:02:56;2019-05-31 14:02:53
6;11;21;2019-06-01 09:59:59;2019-06-01 10:00:09;2019-06-01 10:01:55;2019-06-01 10:00:13;2019-06-01 10:00:33;2019-06-01 10:00:41;2019-06-01 10:01:01;2019-06-01 10:01:30;2019-06-01 10:01:45;2019-06-01 10:01:56;2019-06-01 10:01:55
6;11;22;2019-06-01 11:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;23;2019-06-01 12:00:09;2019-06-01 12:00:15;2019-06-01 12:01:34;2019-06-01 12:00:36;2019-06-01 12:00:40;2019-06-01 12:00:58;2019-06-01 12:01:03;2019-06-01 12:01:17;2019-06-01 12:01:21;2019-06-01 12:01:33;2019-06-01 12:01:34
6;11;24;2019-06-01 13:00:37;2019-06-01 13:01:10;2019-06-01 13:03:52;2019-06-01 13:01:34;2019-06-01 13:01:53;2019-06-01 13:02:18;2019-06-01 13:02:38;2019-06-01 13:03:06;2019-06-01 13:03:22;2019-06-01 13:03:49;2019-06-01 13:03:52
6;11;25;2019-06-01 13:59:50;2019-06-01 13:59:59;2019-06-01 14:01:55;2019-06-01 14:00:18;2019-06-01 14:00:39;2019-06-01 14:00:49;2019-06-01 14:01:03;2019-06-01 14:01:16;2019-06-01 14:01:40;2019-06-01 14:01:58;2019-06-01 14:01:55
6;11;26;2019-06-02 09:59:56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;27;2019-06-02 11:00:23;2019-06-02 11:00:33;2019-06-02 11:02:45;2019-06-02 11:00:47;2019-06-02 11:01:12;2019-06-02 11:01:27;2019-06-02 11:01:46;2019-06-02 11:01:57;2019-06-02 11:02:27;2019-06-02 11:02:58;2019-06-02 11:02:45
6;11;28;2019-06-02 12:00:10;2019-06-02 12:00:20;2019-06-02 12:01:51;2019-06-02 12:00:29;2019-06-02 12:00:41;2019-06-02 12:01:03;2019-06-02 12:01:09;2019-06-02 12:01:23;2019-06-02 12:01:38;2019-06-02 12:01:50;2019-06-02 12:01:51
6;11;29;2019-06-02 13:00:10;2019-06-02 13:00:23;2019-06-02 13:01:43;2019-06-02 13:00:25;2019-06-02 13:00:47;2019-06-02 13:00:50;2019-06-02 13:01:06;2019-06-02 13:01:26;2019-06-02 13:01:35;2019-06-02 13:01:39;2019-06-02 13:01:43
6;11;30;2019-06-02 13:59:40;2019-06-02 13:59:47;2019-06-02 14:01:08;2019-06-02 14:00:04;2019-06-02 14:00:05;2019-06-02 14:00:18;2019-06-02 14:00:31;2019-06-02 14:00:46;2019-06-02 14:00:50;2019-06-02 14:01:02;2019-06-02 14:01:08
6;11;31;2019-06-03 10:00:19;2019-06-03 10:00:35;2019-06-03 10:02:52;2019-06-03 10:01:00;2019-06-03 10:01:07;2019-06-03 10:01:32;2019-06-03 10:01:48;2019-06-03 10:02:13;2019-06-03 10:02:28;2019-06-03 10:02:50;2019-06-03 10:02:52
6;11;32;2019-06-03 11:00:24;2019-06-03 11:00:40;2019-06-03 11:01:38;2019-06-03 11:00:45;2019-06-03 11:00:52;2019-06-03 11:01:06;2019-06-03 11:01:13;2019-06-03 11:01:20;2019-06-03 11:01:28;2019-06-03 11:01:36;2019-06-03 11:01:38
6;11;33;2019-06-03 12:00:34;2019-06-03 12:00:48;2019-06-03 12:02:15;2019-06-03 12:00:58;2019-06-03 12:01:14;2019-06-03 12:01:27;2019-06-03 12:01:35;2019-06-03 12:01:58;2019-06-03 12:02:04;2019-06-03 12:02:14;2019-06-03 12:02:15
6;11;34;2019-06-03 13:00:17;2019-06-03 13:00:32;2019-06-03 13:01:32;2019-06-03 13:00:36;2019-06-03 13:00:53;2019-06-03 13:00:54;2019-06-03 13:01:09;2019-06-03 13:01:14;2019-06-03 13:01:28;2019-06-03 13:01:31;2019-06-03 13:01:32
6;11;35;2019-06-03 14:00:06;2019-06-03 14:00:11;2019-06-03 14:00:44;2019-06-03 14:00:20;2019-06-03 14:00:22;2019-06-03 14:00:22;2019-06-03 14:00:24;2019-06-03 14:00:36;2019-06-03 14:00:37;2019-06-03 14:00:47;2019-06-03 14:00:44
6;11;36;2019-06-04 10:00:15;2019-06-04 10:00:30;2019-06-04 10:01:30;2019-06-04 10:00:35;2019-06-04 10:00:43;2019-06-04 10:00:59;2019-06-04 10:01:08;2019-06-04 10:01:16;2019-06-04 10:01:25;2019-06-04 10:01:36;2019-06-04 10:01:30
6;11;37;2019-06-04 10:59:50;2019-06-04 11:00:20;2019-06-04 11:02:05;2019-06-04 11:00:35;2019-06-04 11:00:48;2019-06-04 11:01:07;2019-06-04 11:01:25;2019-06-04 11:01:32;2019-06-04 11:01:50;2019-06-04 11:02:17;2019-06-04 11:02:05
6;11;38;2019-06-04 12:00:10;2019-06-04 12:00:16;2019-06-04 12:02:59;2019-06-04 12:00:33;2019-06-04 12:01:00;2019-06-04 12:01:19;2019-06-04 12:01:50;2019-06-04 12:02:09;2019-06-04 12:02:44;2019-06-04 12:03:08;2019-06-04 12:02:59
6;11;39;2019-06-04 12:59:41;2019-06-04 12:59:49;2019-06-04 13:01:53;2019-06-04 13:00:00;2019-06-04 13:00:25;2019-06-04 13:00:39;2019-06-04 13:01:03;2019-06-04 13:01:17;2019-06-04 13:01:33;2019-06-04 13:01:50;2019-06-04 13:01:53
6;11;40;2019-06-04 14:00:14;2019-06-04 14:00:22;2019-06-04 14:01:30;2019-06-04 14:00:33;2019-06-04 14:00:53;2019-06-04 14:00:54;2019-06-04 14:01:03;2019-06-04 14:01:06;2019-06-04 14:01:21;2019-06-04 14:01:35;2019-06-04 14:01:30
6;11;41;2019-06-05 10:00:31;2019-06-05 10:00:51;2019-06-05 10:02:11;2019-06-05 10:00:59;2019-06-05 10:01:16;2019-06-05 10:01:17;2019-06-05 10:01:26;2019-06-05 10:01:50;2019-06-05 10:01:56;2019-06-05 10:02:12;2019-06-05 10:02:11
6;11;42;2019-06-05 11:00:01;2019-06-05 11:00:13;2019-06-05 11:02:08;2019-06-05 11:00:28;2019-06-05 11:00:47;2019-06-05 11:01:09;2019-06-05 11:01:12;2019-06-05 11:01:22;2019-06-05 11:01:43;2019-06-05 11:02:02;2019-06-05 11:02:08
6;11;43;2019-06-05 12:00:24;2019-06-05 12:00:34;2019-06-05 12:02:11;2019-06-05 12:00:45;2019-06-05 12:00:59;2019-06-05 12:01:20;2019-06-05 12:01:29;2019-06-05 12:01:39;2019-06-05 12:02:06;2019-06-05 12:02:19;2019-06-05 12:02:11
6;11;44;2019-06-05 13:00:10;2019-06-05 13:00:20;2019-06-05 13:01:18;2019-06-05 13:00:32;2019-06-05 13:00:34;2019-06-05 13:00:42;2019-06-05 13:00:49;2019-06-05 13:00:59;2019-06-05 13:01:06;2019-06-05 13:01:20;2019-06-05 13:01:18
6;11;45;2019-06-05 14:00:07;2019-06-05 14:00:51;2019-06-05 14:02:43;2019-06-05 14:01:07;2019-06-05 14:01:22;2019-06-05 14:01:39;2019-06-05 14:01:46;2019-06-05 14:02:14;2019-06-05 14:02:24;2019-06-05 14:02:37;2019-06-05 14:02:43
6;11;46;2019-06-06 10:00:05;2019-06-06 10:00:13;2019-06-06 10:01:00;2019-06-06 10:00:21;2019-06-06 10:00:24;2019-06-06 10:00:31;2019-06-06 10:00:33;2019-06-06 10:00:41;2019-06-06 10:00:43;2019-06-06 10:00:59;2019-06-06 10:01:00
6;11;47;2019-06-06 11:00:06;2019-06-06 11:00:14;2019-06-06 11:01:33;2019-06-06 11:00:25;2019-06-06 11:00:32;2019-06-06 11:00:48;2019-06-06 11:00:59;2019-06-06 11:01:08;2019-06-06 11:01:25;2019-06-06 11:01:34;2019-06-06 11:01:33
6;11;48;2019-06-06 12:00:19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;49;2019-06-06 13:00:09;2019-06-06 13:00:15;2019-06-06 13:02:52;2019-06-06 13:00:34;2019-06-06 13:01:12;2019-06-06 13:01:18;2019-06-06 13:01:40;2019-06-06 13:02:07;2019-06-06 13:02:25;2019-06-06 13:02:51;2019-06-06 13:02:52
6;11;50;2019-06-06 14:00:07;2019-06-06 14:00:22;2019-06-06 14:02:17;2019-06-06 14:00:36;2019-06-06 14:00:57;2019-06-06 14:01:16;2019-06-06 14:01:17;2019-06-06 14:01:41;2019-06-06 14:01:58;2019-06-06 14:02:16;2019-06-06 14:02:17
6;11;51;2019-06-07 09:59:59;2019-06-07 10:00:13;2019-06-07 10:02:48;2019-06-07 10:00:38;2019-06-07 10:01:00;2019-06-07 10:01:20;2019-06-07 10:01:37;2019-06-07 10:02:06;2019-06-07 10:02:31;2019-06-07 10:02:49;2019-06-07 10:02:48
6;11;52;2019-06-07 11:00:10;2019-06-07 11:00:23;2019-06-07 11:00:47;2019-06-07 11:00:28;2019-06-07 11:00:29;2019-06-07 11:00:33;2019-06-07 11:00:35;2019-06-07 11:00:38;2019-06-07 11:00:50;2019-06-07 11:00:51;2019-06-07 11:00:47
6;11;53;2019-06-07 11:59:48;2019-06-07 11:59:54;2019-06-07 12:00:51;2019-06-07 12:00:02;2019-06-07 12:00:08;2019-06-07 12:00:15;2019-06-07 12:00:16;2019-06-07 12:00:38;2019-06-07 12:00:39;2019-06-07 12:01:06;2019-06-07 12:00:51
6;11;54;2019-06-07 13:00:11;2019-06-07 13:00:14;2019-06-07 13:02:13;2019-06-07 13:00:22;2019-06-07 13:00:47;2019-06-07 13:01:03;2019-06-07 13:01:30;2019-06-07 13:01:42;2019-06-07 13:02:02;2019-06-07 13:02:20;2019-06-07 13:02:13
6;11;55;2019-06-07 14:00:19;2019-06-07 14:00:27;2019-06-07 14:01:34;2019-06-07 14:00:45;2019-06-07 14:00:46;2019-06-07 14:00:57;2019-06-07 14:01:05;2019-06-07 14:01:15;2019-06-07 14:01:24;2019-06-07 14:01:32;2019-06-07 14:01:34
6;11;56;2019-06-08 10:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;57;2019-06-08 11:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;58;2019-06-08 12:00:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;59;2019-06-08 12:59:59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;60;2019-06-08 14:00:20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;61;2019-06-09 10:00:17;2019-06-09 10:00:25;2019-06-09 10:01:39;2019-06-09 10:00:35;2019-06-09 10:00:46;2019-06-09 10:01:02;2019-06-09 10:01:11;2019-06-09 10:01:17;2019-06-09 10:01:37;2019-06-09 10:01:38;2019-06-09 10:01:39
6;11;62;2019-06-09 10:59:49;2019-06-09 11:00:04;2019-06-09 11:01:22;2019-06-09 11:00:14;2019-06-09 11:00:24;2019-06-09 11:00:38;2019-06-09 11:00:46;2019-06-09 11:00:51;2019-06-09 11:01:08;2019-06-09 11:01:28;2019-06-09 11:01:22
6;11;63;2019-06-09 12:00:09;2019-06-09 12:00:16;2019-06-09 12:01:12;2019-06-09 12:00:29;2019-06-09 12:00:33;2019-06-09 12:00:38;2019-06-09 12:00:42;2019-06-09 12:00:58;2019-06-09 12:01:05;2019-06-09 12:01:10;2019-06-09 12:01:12
6;11;64;2019-06-09 12:59:56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;65;2019-06-09 14:00:12;2019-06-09 14:00:15;2019-06-09 14:01:11;2019-06-09 14:00:21;2019-06-09 14:00:34;2019-06-09 14:00:39;2019-06-09 14:00:54;2019-06-09 14:00:59;2019-06-09 14:01:01;2019-06-09 14:01:04;2019-06-09 14:01:11
6;11;66;2019-06-10 10:00:09;2019-06-10 10:00:19;2019-06-10 10:00:52;2019-06-10 10:00:18;2019-06-10 10:00:32;2019-06-10 10:00:34;2019-06-10 10:00:40;2019-06-10 10:00:42;2019-06-10 10:00:48;2019-06-10 10:00:55;2019-06-10 10:00:52
6;11;67;2019-06-10 11:00:11;2019-06-10 11:00:25;2019-06-10 11:02:47;2019-06-10 11:00:55;2019-06-10 11:01:02;2019-06-10 11:01:18;2019-06-10 11:01:55;2019-06-10 11:02:06;2019-06-10 11:02:21;2019-06-10 11:02:46;2019-06-10 11:02:47
6;11;68;2019-06-10 12:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;11;69;2019-06-10 13:00:32;2019-06-10 13:00:53;2019-06-10 13:02:44;2019-06-10 13:01:00;2019-06-10 13:01:35;2019-06-10 13:01:38;2019-06-10 13:01:51;2019-06-10 13:02:18;2019-06-10 13:02:28;2019-06-10 13:02:43;2019-06-10 13:02:44
6;11;70;2019-06-10 13:59:54;2019-06-10 14:00:15;2019-06-10 14:00:42;2019-06-10 14:00:17;2019-06-10 14:00:23;2019-06-10 14:00:33;2019-06-10 14:00:35;2019-06-10 14:00:36;2019-06-10 14:00:38;2019-06-10 14:00:47;2019-06-10 14:00:42
6;12;1;2019-05-28 10:00:02;2019-05-28 10:00:16;2019-05-28 10:03:49;2019-05-28 10:00:55;2019-05-28 10:01:23;2019-05-28 10:01:32;2019-05-28 10:02:16;2019-05-28 10:02:48;2019-05-28 10:03:14;2019-05-28 10:03:54;2019-05-28 10:03:49
6;12;2;2019-05-28 10:59:57;2019-05-28 11:00:24;2019-05-28 11:04:15;2019-05-28 11:01:03;2019-05-28 11:01:34;2019-05-28 11:01:52;2019-05-28 11:02:38;2019-05-28 11:03:05;2019-05-28 11:03:49;2019-05-28 11:04:06;2019-05-28 11:04:15
6;12;3;2019-05-28 11:59:54;2019-05-28 12:00:08;2019-05-28 12:03:25;2019-05-28 12:00:36;2019-05-28 12:01:00;2019-05-28 12:01:34;2019-05-28 12:01:53;2019-05-28 12:02:24;2019-05-28 12:02:52;2019-05-28 12:03:21;2019-05-28 12:03:25
6;12;4;2019-05-28 13:00:12;2019-05-28 13:00:19;2019-05-28 13:02:28;2019-05-28 13:00:41;2019-05-28 13:01:00;2019-05-28 13:01:13;2019-05-28 13:01:30;2019-05-28 13:01:40;2019-05-28 13:02:07;2019-05-28 13:02:30;2019-05-28 13:02:28
6;12;5;2019-05-28 14:00:18;2019-05-28 14:00:29;2019-05-28 14:03:28;2019-05-28 14:00:56;2019-05-28 14:01:16;2019-05-28 14:01:37;2019-05-28 14:02:15;2019-05-28 14:02:32;2019-05-28 14:02:59;2019-05-28 14:03:13;2019-05-28 14:03:28
6;12;6;2019-05-29 10:00:00;2019-05-29 10:00:18;2019-05-29 10:02:26;2019-05-29 10:00:41;2019-05-29 10:00:56;2019-05-29 10:01:20;2019-05-29 10:01:30;2019-05-29 10:01:52;2019-05-29 10:02:05;2019-05-29 10:02:24;2019-05-29 10:02:26
6;12;7;2019-05-29 11:00:05;2019-05-29 11:00:12;2019-05-29 11:02:41;2019-05-29 11:00:30;2019-05-29 11:00:52;2019-05-29 11:01:12;2019-05-29 11:01:37;2019-05-29 11:02:01;2019-05-29 11:02:18;2019-05-29 11:02:38;2019-05-29 11:02:41
6;12;8;2019-05-29 12:00:06;2019-05-29 12:00:14;2019-05-29 12:01:56;2019-05-29 12:00:24;2019-05-29 12:00:49;2019-05-29 12:00:53;2019-05-29 12:01:19;2019-05-29 12:01:32;2019-05-29 12:01:51;2019-05-29 12:01:52;2019-05-29 12:01:56
6;12;9;2019-05-29 12:59:48;2019-05-29 13:00:03;2019-05-29 13:01:29;2019-05-29 13:00:12;2019-05-29 13:00:42;2019-05-29 13:00:46;2019-05-29 13:00:50;2019-05-29 13:01:07;2019-05-29 13:01:15;2019-05-29 13:01:21;2019-05-29 13:01:29
6;12;10;2019-05-29 14:00:11;2019-05-29 14:00:16;2019-05-29 14:02:43;2019-05-29 14:00:31;2019-05-29 14:00:57;2019-05-29 14:01:16;2019-05-29 14:01:41;2019-05-29 14:02:02;2019-05-29 14:02:18;2019-05-29 14:02:49;2019-05-29 14:02:43
6;12;11;2019-05-30 10:00:00;2019-05-30 10:00:28;2019-05-30 10:02:27;2019-05-30 10:00:38;2019-05-30 10:00:55;2019-05-30 10:01:25;2019-05-30 10:01:43;2019-05-30 10:02:03;2019-05-30 10:02:11;2019-05-30 10:02:27;2019-05-30 10:02:27
6;12;12;2019-05-30 11:00:10;2019-05-30 11:00:22;2019-05-30 11:01:42;2019-05-30 11:00:39;2019-05-30 11:00:40;2019-05-30 11:00:54;2019-05-30 11:01:10;2019-05-30 11:01:15;2019-05-30 11:01:31;2019-05-30 11:01:35;2019-05-30 11:01:42
6;12;13;2019-05-30 11:59:53;2019-05-30 11:59:55;2019-05-30 12:02:27;2019-05-30 12:00:16;2019-05-30 12:00:28;2019-05-30 12:00:53;2019-05-30 12:01:16;2019-05-30 12:01:42;2019-05-30 12:02:05;2019-05-30 12:02:21;2019-05-30 12:02:27
6;12;14;2019-05-30 13:00:03;2019-05-30 13:00:16;2019-05-30 13:00:20;2019-05-30 13:00:11;2019-05-30 13:00:13;2019-05-30 13:00:16;2019-05-30 13:00:18;2019-05-30 13:00:18;2019-05-30 13:00:22;2019-05-30 13:00:26;2019-05-30 13:00:20
6;12;15;2019-05-30 14:00:01;2019-05-30 14:00:16;2019-05-30 14:01:36;2019-05-30 14:00:27;2019-05-30 14:00:36;2019-05-30 14:00:38;2019-05-30 14:01:02;2019-05-30 14:01:08;2019-05-30 14:01:29;2019-05-30 14:01:31;2019-05-30 14:01:36
6;12;16;2019-05-31 10:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;12;17;2019-05-31 11:00:16;2019-05-31 11:00:31;2019-05-31 11:02:32;2019-05-31 11:00:50;2019-05-31 11:00:57;2019-05-31 11:01:23;2019-05-31 11:01:36;2019-05-31 11:01:52;2019-05-31 11:02:18;2019-05-31 11:02:31;2019-05-31 11:02:32
6;12;18;2019-05-31 12:00:14;2019-05-31 12:00:23;2019-05-31 12:01:36;2019-05-31 12:00:27;2019-05-31 12:00:43;2019-05-31 12:00:59;2019-05-31 12:01:06;2019-05-31 12:01:13;2019-05-31 12:01:26;2019-05-31 12:01:42;2019-05-31 12:01:36
6;12;19;2019-05-31 13:00:10;2019-05-31 13:00:17;2019-05-31 13:01:48;2019-05-31 13:00:29;2019-05-31 13:00:38;2019-05-31 13:00:58;2019-05-31 13:01:10;2019-05-31 13:01:20;2019-05-31 13:01:34;2019-05-31 13:01:43;2019-05-31 13:01:48
6;12;20;2019-05-31 14:00:16;2019-05-31 14:00:29;2019-05-31 14:01:49;2019-05-31 14:00:34;2019-05-31 14:01:00;2019-05-31 14:01:01;2019-05-31 14:01:16;2019-05-31 14:01:31;2019-05-31 14:01:32;2019-05-31 14:01:52;2019-05-31 14:01:49
6;12;21;2019-06-01 10:00:19;2019-06-01 10:00:37;2019-06-01 10:04:09;2019-06-01 10:01:04;2019-06-01 10:01:45;2019-06-01 10:02:04;2019-06-01 10:02:33;2019-06-01 10:03:04;2019-06-01 10:03:28;2019-06-01 10:04:18;2019-06-01 10:04:09
6;12;22;2019-06-01 11:00:11;2019-06-01 11:00:26;2019-06-01 11:02:14;2019-06-01 11:00:44;2019-06-01 11:00:55;2019-06-01 11:01:10;2019-06-01 11:01:25;2019-06-01 11:01:45;2019-06-01 11:01:56;2019-06-01 11:02:10;2019-06-01 11:02:14
6;12;23;2019-06-01 12:00:23;2019-06-01 12:00:38;2019-06-01 12:01:29;2019-06-01 12:00:42;2019-06-01 12:00:43;2019-06-01 12:00:51;2019-06-01 12:01:10;2019-06-01 12:01:11;2019-06-01 12:01:27;2019-06-01 12:01:29;2019-06-01 12:01:29
6;12;24;2019-06-01 13:00:11;2019-06-01 13:00:43;2019-06-01 13:02:19;2019-06-01 13:00:47;2019-06-01 13:01:22;2019-06-01 13:01:26;2019-06-01 13:01:37;2019-06-01 13:01:48;2019-06-01 13:02:05;2019-06-01 13:02:13;2019-06-01 13:02:19
6;12;25;2019-06-01 14:00:33;2019-06-01 14:01:00;2019-06-01 14:02:04;2019-06-01 14:01:13;2019-06-01 14:01:17;2019-06-01 14:01:27;2019-06-01 14:01:40;2019-06-01 14:01:45;2019-06-01 14:01:54;2019-06-01 14:02:01;2019-06-01 14:02:04
6;12;26;2019-06-02 09:59:57;2019-06-02 10:00:10;2019-06-02 10:02:34;2019-06-02 10:00:33;2019-06-02 10:00:48;2019-06-02 10:01:03;2019-06-02 10:01:24;2019-06-02 10:01:44;2019-06-02 10:02:18;2019-06-02 10:02:37;2019-06-02 10:02:34
6;12;27;2019-06-02 11:00:24;2019-06-02 11:00:38;2019-06-02 11:02:20;2019-06-02 11:00:53;2019-06-02 11:01:05;2019-06-02 11:01:16;2019-06-02 11:01:47;2019-06-02 11:01:48;2019-06-02 11:02:07;2019-06-02 11:02:17;2019-06-02 11:02:20
6;12;28;2019-06-02 12:00:22;2019-06-02 12:00:55;2019-06-02 12:03:29;2019-06-02 12:01:15;2019-06-02 12:01:35;2019-06-02 12:01:54;2019-06-02 12:02:25;2019-06-02 12:02:43;2019-06-02 12:03:06;2019-06-02 12:03:22;2019-06-02 12:03:29
6;12;29;2019-06-02 13:00:07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;12;30;2019-06-02 14:00:12;2019-06-02 14:00:37;2019-06-02 14:01:49;2019-06-02 14:00:47;2019-06-02 14:00:51;2019-06-02 14:01:03;2019-06-02 14:01:15;2019-06-02 14:01:36;2019-06-02 14:01:41;2019-06-02 14:01:46;2019-06-02 14:01:49
6;12;31;2019-06-03 10:00:01;2019-06-03 10:00:09;2019-06-03 10:01:36;2019-06-03 10:00:09;2019-06-03 10:00:29;2019-06-03 10:00:48;2019-06-03 10:01:08;2019-06-03 10:01:09;2019-06-03 10:01:31;2019-06-03 10:01:35;2019-06-03 10:01:36
6;12;32;2019-06-03 11:00:25;2019-06-03 11:01:05;2019-06-03 11:02:55;2019-06-03 11:01:31;2019-06-03 11:01:41;2019-06-03 11:01:57;2019-06-03 11:02:09;2019-06-03 11:02:26;2019-06-03 11:02:40;2019-06-03 11:02:55;2019-06-03 11:02:55
6;12;33;2019-06-03 12:00:10;2019-06-03 12:00:25;2019-06-03 12:01:34;2019-06-03 12:00:38;2019-06-03 12:00:42;2019-06-03 12:00:51;2019-06-03 12:01:06;2019-06-03 12:01:20;2019-06-03 12:01:21;2019-06-03 12:01:35;2019-06-03 12:01:34
6;12;34;2019-06-03 13:00:03;2019-06-03 13:00:15;2019-06-03 13:01:33;2019-06-03 13:00:35;2019-06-03 13:00:42;2019-06-03 13:00:47;2019-06-03 13:01:00;2019-06-03 13:01:11;2019-06-03 13:01:19;2019-06-03 13:01:35;2019-06-03 13:01:33
6;12;35;2019-06-03 14:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;12;36;2019-06-04 10:00:25;2019-06-04 10:00:38;2019-06-04 10:02:14;2019-06-04 10:00:41;2019-06-04 10:01:05;2019-06-04 10:01:09;2019-06-04 10:01:33;2019-06-04 10:01:44;2019-06-04 10:01:58;2019-06-04 10:02:11;2019-06-04 10:02:14
6;12;37;2019-06-04 11:00:36;2019-06-04 11:00:47;2019-06-04 11:02:31;2019-06-04 11:01:04;2019-06-04 11:01:18;2019-06-04 11:01:35;2019-06-04 11:01:51;2019-06-04 11:01:55;2019-06-04 11:02:21;2019-06-04 11:02:33;2019-06-04 11:02:31
6;12;38;2019-06-04 12:00:32;2019-06-04 12:00:46;2019-06-04 12:02:28;2019-06-04 12:00:59;2019-06-04 12:01:11;2019-06-04 12:01:31;2019-06-04 12:01:41;2019-06-04 12:02:02;2019-06-04 12:02:15;2019-06-04 12:02:32;2019-06-04 12:02:28
6;12;39;2019-06-04 13:00:23;2019-06-04 13:00:56;2019-06-04 13:02:17;2019-06-04 13:01:05;2019-06-04 13:01:27;2019-06-04 13:01:31;2019-06-04 13:01:34;2019-06-04 13:01:49;2019-06-04 13:01:57;2019-06-04 13:02:12;2019-06-04 13:02:17
6;12;40;2019-06-04 14:00:12;2019-06-04 14:00:49;2019-06-04 14:01:57;2019-06-04 14:00:46;2019-06-04 14:01:18;2019-06-04 14:01:20;2019-06-04 14:01:33;2019-06-04 14:01:38;2019-06-04 14:01:42;2019-06-04 14:01:53;2019-06-04 14:01:57
6;12;41;2019-06-05 10:00:23;2019-06-05 10:00:31;2019-06-05 10:02:28;2019-06-05 10:00:42;2019-06-05 10:01:04;2019-06-05 10:01:19;2019-06-05 10:01:36;2019-06-05 10:02:03;2019-06-05 10:02:11;2019-06-05 10:02:26;2019-06-05 10:02:28
6;12;42;2019-06-05 10:59:55;2019-06-05 11:00:20;2019-06-05 11:02:37;2019-06-05 11:00:35;2019-06-05 11:01:05;2019-06-05 11:01:13;2019-06-05 11:01:40;2019-06-05 11:01:56;2019-06-05 11:02:25;2019-06-05 11:02:37;2019-06-05 11:02:37
6;12;43;2019-06-05 12:00:04;2019-06-05 12:00:11;2019-06-05 12:01:39;2019-06-05 12:00:21;2019-06-05 12:00:38;2019-06-05 12:00:54;2019-06-05 12:01:04;2019-06-05 12:01:13;2019-06-05 12:01:17;2019-06-05 12:01:42;2019-06-05 12:01:39
6;12;44;2019-06-05 13:00:06;2019-06-05 13:00:18;2019-06-05 13:02:10;2019-06-05 13:00:39;2019-06-05 13:00:50;2019-06-05 13:00:59;2019-06-05 13:01:34;2019-06-05 13:01:36;2019-06-05 13:01:47;2019-06-05 13:02:05;2019-06-05 13:02:10
6;12;45;2019-06-05 14:00:10;2019-06-05 14:00:26;2019-06-05 14:01:18;2019-06-05 14:00:31;2019-06-05 14:00:37;2019-06-05 14:00:46;2019-06-05 14:00:49;2019-06-05 14:01:10;2019-06-05 14:01:13;2019-06-05 14:01:20;2019-06-05 14:01:18
6;12;46;2019-06-06 10:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;12;47;2019-06-06 11:00:09;2019-06-06 11:01:01;2019-06-06 11:02:24;2019-06-06 11:01:06;2019-06-06 11:01:17;2019-06-06 11:01:37;2019-06-06 11:01:52;2019-06-06 11:01:58;2019-06-06 11:02:17;2019-06-06 11:02:20;2019-06-06 11:02:24
6;12;48;2019-06-06 12:00:06;2019-06-06 12:00:15;2019-06-06 12:01:07;2019-06-06 12:00:13;2019-06-06 12:00:30;2019-06-06 12:00:32;2019-06-06 12:00:42;2019-06-06 12:00:51;2019-06-06 12:00:58;2019-06-06 12:01:02;2019-06-06 12:01:07
